Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,330,0-330,Calcium,7.54006195,0-611,0-612,0-612,71.791687,1568.81128,
0,331,0-331,Potassium,4.02764606,0-613,0-614,0-614,36.9606323,182.372513,
0,332,0-332,DBP,53.0213585,0-615,0-616,0-616,32.0170479,14.8396835,
0,333,0-333,Potassium,4.1411581,0-617,0-618,0-618,37.3724823,24.7092628,
0,334,0-334,Bilirubin_total,3.86203003,0-619,0-620,0-620,7.00796509,89.2963104,
0,335,0-335,Lactate,3.49167562,0-621,0-622,0-622,86.2145538,445.00589,
0,336,0-336,BUN,21.4053154,0-623,0-624,0-624,183.199142,2323.75171,
0,337,0-337,ICULOS,28.0,0-625,0-626,0-626,33.1475525,154.464828,
0,338,0-338,Hct,30.0690727,0-627,0-628,0-628,61.9777908,159.236526,
0,339,0-339,SBP,121.0,0-629,0-630,0-630,20.1626587,239.970413,
0,340,0-340,DBP,48.5,0-631,0-632,0-632,36.6584167,29.2092628,
0,341,0-341,Magnesium,1.98714399,0-633,0-634,0-634,253.102737,303.50293,
0,342,0-342,FiO2,0.491285712,0-635,0-636,0-636,242.792969,1537.3186,
0,343,0-343,TroponinI,12.7047615,0-637,0-638,0-638,199.234253,1679.66943,
0,344,0-344,Bilirubin_direct,1.32470584,0-639,0-640,0-640,121.978775,1404.35706,
0,345,0-345,SaO2,94.4031525,0-641,0-642,0-642,146.82959,1817.58032,
0,346,0-346,Hct,32.3468857,0-643,0-644,0-644,50.4126587,154.198425,
0,347,0-347,TroponinI,14.1032429,0-645,0-646,0-646,133.429291,561.831787,
0,348,0-348,ICULOS,37.0,0-647,0-648,0-648,81.4878998,217.733887,
0,349,0-349,Fibrinogen,305.535706,0-649,0-650,0-650,62.3509674,279.016418,
0,350,0-350,HospAdmTime,-190.610001,0-651,0-652,0-652,76.0471497,111.307152,
0,351,0-351,HospAdmTime,-0.0399999991,0-653,0-654,0-654,32.9029999,192.483887,
0,352,0-352,SBP,114.0,0-655,0-656,0-656,72.5169373,310.823578,
0,353,0-353,Leaf,,,,,-0.194838718,37.75,
0,354,0-354,HR,130.0,0-657,0-658,0-658,14.6667662,12.5896835,
0,355,0-355,TroponinI,6.67942286,0-659,0-660,0-660,65.1147156,109.288101,
0,356,0-356,O2Sat,98.0285721,0-661,0-662,0-662,138.288269,1232.94141,
0,357,0-357,HospAdmTime,-110.849998,0-663,0-664,0-664,147.668396,398.451355,
0,358,0-358,Hct,32.2000008,0-665,0-666,0-666,41.378006,81.1195755,
0,359,0-359,Calcium,7.13673735,0-667,0-668,0-668,226.677292,1090.59326,
0,360,0-360,Fibrinogen,235.53334,0-669,0-670,0-670,88.1419983,559.552185,
0,361,0-361,O2Sat,92.25,0-671,0-672,0-672,54.705719,132.584412,
0,362,0-362,ICULOS,212.0,0-673,0-674,0-674,74.6201096,170.834412,
0,363,0-363,Leaf,,,,,-0.189999998,19.0,
0,364,0-364,Leaf,,,,,0.13902244,2.27989459,
0,365,0-365,HR,54.0,0-675,0-676,0-676,69.6505585,230.163254,
0,366,0-366,Hct,29.7602692,0-677,0-678,0-678,61.149353,500.45166,
0,367,0-367,Leaf,,,,,0.148363024,4.80978918,
0,368,0-368,Leaf,,,,,-0.184905663,12.25,
0,369,0-369,Hgb,10.0649118,0-679,0-680,0-680,54.5168228,404.228607,
0,370,0-370,TroponinI,7.921875,0-681,0-682,0-682,25.5080872,276.750305,
0,371,0-371,TroponinI,8.7277422,0-683,0-684,0-684,68.8881378,54.6494713,
0,372,0-372,SOFA,4.0,0-685,0-686,0-686,51.366806,297.152405,
0,373,0-373,ICULOS,64.0,0-687,0-688,0-688,14.9798012,16.4293671,
0,374,0-374,Leaf,,,,,-0.146666676,2.75,
0,375,0-375,FiO2,0.538508654,0-689,0-690,0-690,42.0968323,174.179367,
0,376,0-376,FiO2,0.409999996,0-691,0-692,0-692,15.2934465,18.1195793,
0,377,0-377,ICULOS,78.0,0-693,0-694,0-694,116.135551,111.597893,
0,378,0-378,O2Sat,99.0769196,0-695,0-696,0-696,29.6974182,72.4375763,
0,379,0-379,O2Sat,98.5522385,0-697,0-698,0-698,11.7028885,13.8994732,
0,380,0-380,Alkalinephos,115.02475,0-699,0-700,0-700,49.0973816,92.3994751,
0,381,0-381,ICULOS,91.0,0-701,0-702,0-702,69.450119,112.758209,
0,382,0-382,ICULOS,66.0,0-703,0-704,0-704,55.1263466,86.7772598,
0,383,0-383,ICULOS,64.0,0-705,0-706,0-706,69.0993118,291.391571,
0,384,0-384,ICULOS,117.0,0-707,0-708,0-708,183.476822,176.956635,
0,385,0-385,SBP,124.0,0-709,0-710,0-710,27.1722717,415.375458,
0,386,0-386,Leaf,,,,,-0.167999998,5.25,
0,387,0-387,pH,7.38558197,0-711,0-712,0-712,77.8976135,65.2989426,
0,388,0-388,Fibrinogen,290.71875,0-713,0-714,0-714,76.5444336,300.070923,
0,389,0-389,O2Sat,98.0285721,0-715,0-716,0-716,29.6102371,74.7772598,
0,390,0-390,O2Sat,91.75,0-717,0-718,0-718,164.631683,2029.19409,
0,391,0-391,MAP,86.0,0-719,0-720,0-720,20.4844513,68.3071518,
0,392,0-392,PaCO2,40.9086189,0-721,0-722,0-722,101.459335,553.484192,
0,393,0-393,TroponinI,8.7277422,0-723,0-724,0-724,31.6993027,58.1793671,
0,394,0-394,ICULOS,125.0,0-725,0-726,0-726,56.6401138,73.2881012,
0,395,0-395,ICULOS,241.0,0-727,0-728,0-728,127.090523,75.0978928,
0,396,0-396,ICULOS,195.0,0-729,0-730,0-730,20.9741516,156.073563,
0,397,0-397,MAP,99.0,0-731,0-732,0-732,67.8662796,178.744736,
0,398,0-398,Leaf,,,,,-0.187096775,14.5,
0,399,0-399,SBP,132.5,0-733,0-734,0-734,15.3287306,15.8994732,
0,400,0-400,Leaf,,,,,-0.155555561,3.5,
0,401,0-401,Leaf,,,,,-0.157894745,3.75,
0,402,0-402,Chloride,106.03653,0-735,0-736,0-736,21.5839195,12.6195784,
0,403,0-403,FiO2,0.508632302,0-737,0-738,0-738,21.5791397,30.1494732,
0,404,0-404,HR,82.0,0-739,0-740,0-740,9.88665771,153.309784,
0,405,0-405,HR,69.0,0-741,0-742,0-742,0.0786323547,10.1195784,
0,406,0-406,HR,61.0,0-743,0-744,0-744,10.0934896,6.02989483,
0,407,0-407,Leaf,,,,,-0.177777782,8.0,
0,408,0-408,O2Sat,98.0285721,0-745,0-746,0-746,17.1626091,15.1494732,
0,409,0-409,Leaf,,,,,-0.176470593,7.5,
0,410,0-410,O2Sat,97.5697708,0-747,0-748,0-748,23.6939964,24.9293671,
0,411,0-411,PaCO2,39.8716507,0-749,0-750,0-750,7.93201447,32.6386299,
0,412,0-412,ICULOS,125.0,0-751,0-752,0-752,29.6844616,9.05978966,
0,413,0-413,Leaf,,,,,-0.120000005,1.5,
0,414,0-414,ICULOS,55.0,0-753,0-754,0-754,10.6593628,284.568298,
0,415,0-415,ICULOS,156.0,0-755,0-756,0-756,74.941391,76.7881012,
0,416,0-416,ICULOS,60.0,0-757,0-758,0-758,21.9563293,44.2881012,
0,417,0-417,Leaf,,,,,-0.191304356,22.0,
0,418,0-418,Leaf,,,,,0.0941769406,2.77989459,
0,419,0-419,Magnesium,2.08440852,0-759,0-760,0-760,2.86730957,50.6277847,
0,420,0-420,BUN,38.9652786,0-761,0-762,0-762,18.9367256,56.5381012,
0,421,0-421,FiO2,0.499863952,0-763,0-764,0-764,144.326172,1280.87341,
0,422,0-422,Phosphate,3.40185189,0-765,0-766,0-766,177.821289,1087.14246,
0,423,0-423,TroponinI,18.8475323,0-767,0-768,0-768,64.9821472,84.7690506,
0,424,0-424,HospAdmTime,-49.0499992,0-769,0-770,0-770,24.832962,20.2391567,
0,425,0-425,HospAdmTime,0.0,0-771,0-772,0-772,129.905273,2234.57007,
0,426,0-426,Phosphate,3.49237657,0-773,0-774,0-774,242.727386,5957.3335,
0,427,0-427,Alkalinephos,158.365524,0-775,0-776,0-776,134.372803,2018.28137,
0,428,0-428,Leaf,,,,,-0.195266277,41.25,
0,429,0-429,HR,132.0,0-777,0-778,0-778,0.384883881,12.3994732,
0,430,0-430,Leaf,,,,,-0.100000001,1.0,
0,431,0-431,O2Sat,89.25,0-779,0-780,0-780,30.2903137,34.0298958,
0,432,0-432,HR,130.0,0-781,0-782,0-782,21.0524635,13.0896835,
0,433,0-433,Hct,28.6638699,0-783,0-784,0-784,20.4191914,11.3695784,
0,434,0-434,HospAdmTime,-0.00999999978,0-785,0-786,0-786,26.1005783,35.5597878,
0,435,0-435,Bilirubin_direct,0.675000012,0-787,0-788,0-788,53.8965454,584.837646,
0,436,0-436,Bilirubin_direct,0.784375012,0-789,0-790,0-790,29.7366409,83.4375763,
0,437,0-437,Bilirubin_direct,3.70904756,0-791,0-792,0-792,52.1955299,25.4891567,
0,438,0-438,O2Sat,92.25,0-793,0-794,0-794,6.33837891,98.7256775,
0,439,0-439,ICULOS,224.0,0-795,0-796,0-796,33.1613846,53.1386299,
0,440,0-440,HR,125.5,0-797,0-798,0-798,52.7241211,145.364304,
0,441,0-441,Leaf,,,,,-0.193846151,31.5,
0,442,0-442,SBP,163.0,0-799,0-800,0-800,86.6095505,459.807465,
0,443,0-443,SBP,132.5,0-801,0-802,0-802,23.6188221,20.3695793,
0,444,0-444,O2Sat,94.6666641,0-803,0-804,0-804,19.5111465,51.817997,
0,445,0-445,Potassium,4.14328337,0-805,0-806,0-806,28.8616829,15.8994732,
0,446,0-446,DBP,83.0,0-807,0-808,0-808,21.6569099,24.0597897,
0,447,0-447,O2Sat,98.5522385,0-809,0-810,0-810,18.4212646,214.761139,
0,448,0-448,SBP,184.0,0-811,0-812,0-812,17.5134125,6.27989483,
0,449,0-449,AST,294.923065,0-813,0-814,0-814,119.353821,58.1984177,
0,450,0-450,O2Sat,92.728569,0-815,0-816,0-816,13.9948883,110.695786,
0,451,0-451,Bilirubin_direct,0.180000007,0-817,0-818,0-818,1.29992676,52.1576805,
0,452,0-452,ICULOS,203.0,0-819,0-820,0-820,38.5130768,192.163254,
0,453,0-453,SBP,96.0,0-821,0-822,0-822,8.3535862,5.80978918,
0,454,0-454,Potassium,4.5,0-823,0-824,0-824,1.17077637,129.114304,
0,455,0-455,Leaf,,,,,0.13902244,2.27989459,
0,456,0-456,Leaf,,,,,-0.111111119,1.25,
0,457,0-457,Bilirubin_direct,1.32176471,0-825,0-826,0-826,188.655258,1454.54163,
0,458,0-458,pH,7.38982964,0-827,0-828,0-828,197.667847,341.176727,
0,459,0-459,pH,7.39278412,0-829,0-830,0-830,70.7958832,84.3669434,
0,460,0-460,Leaf,,,,,-0.182222232,10.25,
0,461,0-461,pH,7.37608337,0-831,0-832,0-832,47.8395309,82.6169434,
0,462,0-462,Potassium,4.16948128,0-833,0-834,0-834,152.292297,952.840271,
0,463,0-463,Magnesium,2.0018518,0-835,0-836,0-836,71.7056274,41.8994713,
0,464,0-464,ICULOS,21.0,0-837,0-838,0-838,70.7336121,453.285767,
0,465,0-465,DBP,76.0,0-839,0-840,0-840,216.170441,563.122498,
0,466,0-466,HR,77.5,0-841,0-842,0-842,44.9036636,50.5381012,
0,467,0-467,Chloride,106.232208,0-843,0-844,0-844,112.783813,353.560089,
0,468,0-468,BUN,26.1707096,0-845,0-846,0-846,39.9735565,52.0896835,
0,469,0-469,TroponinI,7.36047983,0-847,0-848,0-848,157.7229,1003.26117,
0,470,0-470,PTT,40.7649994,0-849,0-850,0-850,167.337906,144.426727,
0,471,0-471,Hct,31.5676956,0-851,0-852,0-852,63.1846313,121.826202,
0,472,0-472,Leaf,,,,,-0.189610392,18.25,
0,473,0-473,Leaf,,,,,-0.170370385,5.75,
0,474,0-474,TroponinI,5.94389486,0-853,0-854,0-854,33.5726471,152.244736,
0,475,0-475,ICULOS,14.0,0-855,0-856,0-856,28.1366119,24.9293671,
0,476,0-476,FiO2,0.379999995,0-857,0-858,0-858,27.8686905,36.7798958,
0,477,0-477,AST,146.543747,0-859,0-860,0-860,31.040863,32.1087341,
0,478,0-478,ICULOS,11.0,0-861,0-862,0-862,135.880493,584.329163,
0,479,0-479,HospAdmTime,-10.5299997,0-863,0-864,0-864,156.11792,901.111694,
0,480,0-480,TroponinI,3.34652638,0-865,0-866,0-866,131.162048,851.136292,
0,481,0-481,TroponinI,8.88564873,0-867,0-868,0-868,139.117676,1536.37256,
0,482,0-482,Chloride,105.482018,0-869,0-870,0-870,203.544678,1516.41357,
0,483,0-483,Phosphate,3.50200009,0-871,0-872,0-872,225.47171,325.473053,
0,484,0-484,BUN,25.0730972,0-873,0-874,0-874,69.400238,268.717468,
0,485,0-485,HospAdmTime,-19.6299992,0-875,0-876,0-876,102.707802,84.2283173,
0,486,0-486,O2Sat,99.0769196,0-877,0-878,0-878,43.2953644,66.2473679,
0,487,0-487,Leaf,,,,,0.13902244,2.27989459,
0,488,0-488,Leaf,,,,,-0.195238099,41.0,
0,489,0-489,MAP,75.5,0-879,0-880,0-880,87.9764175,164.206635,
0,490,0-490,Bilirubin_direct,0.109999999,0-881,0-882,0-882,21.7885437,78.279892,
0,491,0-491,Chloride,103.863075,0-883,0-884,0-884,160.804565,1358.19934,
0,492,0-492,Calcium,7.718678,0-885,0-886,0-886,134.842896,776.367554,
0,493,0-493,Leaf,,,,,0.133991107,5.05978918,
0,494,0-494,SBP,87.0,0-887,0-888,0-888,26.3886242,15.2798948,
0,495,0-495,Alkalinephos,74.9311905,0-889,0-890,0-890,42.8120842,19.8695793,
0,496,0-496,ICULOS,3.0,0-891,0-892,0-892,22.6223755,268.750305,
0,497,0-497,Leaf,,,,,0.115011625,2.52989459,
0,498,0-498,TroponinI,12.7047615,0-893,0-894,0-894,12.4543152,104.279892,
0,499,0-499,Bilirubin_direct,5.72346926,0-895,0-896,0-896,34.5428696,61.9592628,
0,500,0-500,SBP,92.0,0-897,0-898,0-898,24.5885544,16.4293671,
0,501,0-501,TroponinI,8.40085411,0-899,0-900,0-900,46.4141846,554.622803,
0,502,0-502,PaCO2,34.0,0-901,0-902,0-902,26.2753716,15.0298948,
0,503,0-503,O2Sat,99.0769196,0-903,0-904,0-904,30.7338562,43.6984177,
0,504,0-504,Creatinine,1.60493648,0-905,0-906,0-906,137.51712,361.986511,
0,505,0-505,SBP,105.0,0-907,0-908,0-908,160.795883,777.94342,
0,506,0-506,MAP,87.0,0-909,0-910,0-910,46.5209808,342.560089,
0,507,0-507,FiO2,0.501501441,0-911,0-912,0-912,66.7139893,37.8587341,
0,508,0-508,O2Sat,99.1854858,0-913,0-914,0-914,105.56311,1197.61719,
0,509,0-509,DBP,59.5,0-915,0-916,0-916,160.818848,3653.68945,
0,510,0-510,HospAdmTime,-0.0299999993,0-917,0-918,0-918,62.5544777,90.3071518,
0,511,0-511,Leaf,,,,,-0.174193546,6.75,
0,512,0-512,SaO2,90.1672516,0-919,0-920,0-920,43.5419922,112.385994,
0,513,0-513,Creatinine,1.60493648,0-921,0-922,0-922,103.023567,690.454285,
0,514,0-514,O2Sat,98.5,0-923,0-924,0-924,85.6426849,151.698425,
0,515,0-515,ICULOS,31.0,0-925,0-926,0-926,32.4223289,9.80978966,
0,516,0-516,Leaf,,,,,-0.195876285,47.5,
0,517,0-517,Leaf,,,,,-0.187096775,14.5,
0,518,0-518,FiO2,0.554389656,0-927,0-928,0-928,60.2590332,95.3968353,
0,519,0-519,HR,91.0,0-929,0-930,0-930,6.80813026,3.27989459,
0,520,0-520,Leaf,,,,,0.195043549,59.5272598,
0,521,0-521,Leaf,,,,,-0.157894745,3.75,
0,522,0-522,Hct,27.7000008,0-931,0-932,0-932,30.8360748,67.7174683,
0,523,0-523,HR,67.0,0-933,0-934,0-934,102.142982,464.530182,
0,524,0-524,ICULOS,35.0,0-935,0-936,0-936,118.301636,1299.4353,
0,525,0-525,Bilirubin_direct,1.32700002,0-937,0-938,0-938,135.178741,801.166199,
0,526,0-526,HospAdmTime,-22.3500004,0-939,0-940,0-940,166.001633,337.891571,
0,527,0-527,PaCO2,39.0583954,0-941,0-942,0-942,15.092967,6.30978918,
0,528,0-528,PTT,35.3007507,0-943,0-944,0-944,14.1680908,65.0597916,
0,529,0-529,HR,57.0,0-945,0-946,0-946,23.5682068,262.690521,
0,530,0-530,Lactate,2.3608923,0-947,0-948,0-948,109.900467,707.429993,
0,531,0-531,ICULOS,27.0,0-949,0-950,0-950,97.5792847,100.418526,
0,532,0-532,HCO3,24.2348766,0-951,0-952,0-952,102.890289,580.644531,
0,533,0-533,HospAdmTime,-473.859985,0-953,0-954,0-954,126.458633,254.837051,
0,534,0-534,ICULOS,26.0,0-955,0-956,0-956,117.68428,228.144196,
0,535,0-535,Magnesium,2.03984761,0-957,0-958,0-958,106.923096,307.258209,
0,536,0-536,Hct,30.6475582,0-959,0-960,0-960,74.4515457,56.1685257,
0,537,0-537,O2Sat,96.0833359,0-961,0-962,0-962,133.218521,578.807434,
0,538,0-538,Lactate,2.20748758,0-963,0-964,0-964,76.5836182,181.388626,
0,539,0-539,SBP,121.5,0-965,0-966,0-966,124.055443,389.05188,
0,540,0-540,HospAdmTime,-4.73999977,0-967,0-968,0-968,57.8675308,367.239471,
0,541,0-541,ICULOS,4.0,0-969,0-970,0-970,0.90594101,14.4293671,
0,542,0-542,Leaf,,,,,-0.196412548,54.75,
0,543,0-543,Leaf,,,,,-0.142857149,2.5,
0,544,0-544,Leaf,,,,,0.161975667,12.1494732,
0,545,0-545,pH,7.05000019,0-971,0-972,0-972,32.684845,117.029892,
0,546,0-546,O2Sat,99.0769196,0-973,0-974,0-974,13.568161,9.58968353,
0,547,0-547,O2Sat,96.0833359,0-975,0-976,0-976,43.058342,32.0190506,
0,548,0-548,ICULOS,46.0,0-977,0-978,0-978,106.485092,101.429367,
0,549,0-549,Bilirubin_direct,0.227692306,0-979,0-980,0-980,97.9297409,210.233887,
0,550,0-550,O2Sat,94.1666641,0-981,0-982,0-982,69.1965027,198.826202,
0,551,0-551,HospAdmTime,-0.540000021,0-983,0-984,0-984,82.6607819,673.631042,
0,552,0-552,Alkalinephos,113.632652,0-985,0-986,0-986,134.669022,1094.62573,
0,553,0-553,ICULOS,25.0,0-987,0-988,0-988,92.8928604,222.364304,
0,554,0-554,FiO2,0.544626236,0-989,0-990,0-990,35.6782532,283.810089,
0,555,0-555,Calcium,7.32998371,0-991,0-992,0-992,18.7178421,21.4592628,
0,556,0-556,HospAdmTime,-0.100000001,0-993,0-994,0-994,22.7700882,19.0298939,
0,557,0-557,pH,7.34000015,0-995,0-996,0-996,30.0872192,438.133667,
0,558,0-558,Fibrinogen,289.030762,0-997,0-998,0-998,37.739212,66.0082092,
0,559,0-559,HR,85.0,0-999,0-1000,0-1000,89.0371628,624.342896,
0,560,0-560,HR,66.0,0-1001,0-1002,0-1002,107.36171,127.655045,
0,561,0-561,Leaf,,,,,-0.191578954,22.75,
0,562,0-562,Leaf,,,,,0.115011625,2.52989459,
0,563,0-563,ICULOS,41.0,0-1003,0-1004,0-1004,50.2258492,14.3396835,
0,564,0-564,HR,69.0,0-1005,0-1006,0-1006,2.97573853,42.0082092,
0,565,0-565,ICULOS,48.0,0-1007,0-1008,0-1008,29.2850952,26.0298939,
0,566,0-566,ICULOS,12.0,0-1009,0-1010,0-1010,43.3619156,22.2391567,
0,567,0-567,Alkalinephos,85.7679596,0-1011,0-1012,0-1012,9.47583008,10.8695784,
0,568,0-568,Leaf,,,,,-0.155555561,3.5,
0,569,0-569,DBP,53.0213585,0-1013,0-1014,0-1014,43.673542,42.8994713,
0,570,0-570,Leaf,,,,,-0.196506545,56.25,
0,571,0-571,Creatinine,1.62519395,0-1015,0-1016,0-1016,34.1269226,493.454285,
0,572,0-572,ICULOS,6.0,0-1017,0-1018,0-1018,27.6624546,34.1494713,
0,573,0-573,SBP,114.5,0-1019,0-1020,0-1020,35.2659149,20.7092628,
0,574,0-574,HCO3,20.6696815,0-1021,0-1022,0-1022,73.7368622,40.3695793,
0,575,0-575,O2Sat,98.0285721,0-1023,0-1024,0-1024,12.4056025,5.27989483,
0,576,0-576,Leaf,,,,,-0.194326252,34.25,
0,577,0-577,Leaf,,,,,0.180236325,9.11957836,
0,578,0-578,FiO2,0.819999993,0-1025,0-1026,0-1026,18.99543,7.02989483,
0,579,0-579,Leaf,,,,,-0.127272725,1.75,
0,580,0-580,Fibrinogen,334.136353,0-1027,0-1028,0-1028,11.1452332,138.394196,
0,581,0-581,Leaf,,,,,0.164027423,4.55978918,
0,582,0-582,Leaf,,,,,-0.100000001,1.0,
0,583,0-583,O2Sat,92.728569,0-1029,0-1030,0-1030,31.6640625,323.117249,
0,584,0-584,SBP,119.5,0-1031,0-1032,0-1032,18.3773193,199.943146,
0,585,0-585,Leaf,,,,,-0.127272725,1.75,
0,586,0-586,ICULOS,12.0,0-1033,0-1034,0-1034,15.1796417,122.875153,
0,587,0-587,Leaf,,,,,-0.157894745,3.75,
0,588,0-588,Leaf,,,,,0.13902244,2.27989459,
0,589,0-589,ICULOS,5.0,0-1035,0-1036,0-1036,26.4728737,19.8994732,
0,590,0-590,Leaf,,,,,-0.182608709,10.5,
0,591,0-591,HR,108.0,0-1037,0-1038,0-1038,56.0482254,47.7989464,
0,592,0-592,DBP,57.6430779,0-1039,0-1040,0-1040,46.9065399,241.861679,
0,593,0-593,Leaf,,,,,-0.150000006,3.0,
0,594,0-594,MAP,62.6699982,0-1041,0-1042,0-1042,18.5657043,247.041046,
0,595,0-595,HospAdmTime,-64.3000031,0-1043,0-1044,0-1044,37.003479,75.4293671,
0,596,0-596,HospAdmTime,-37.3300018,0-1045,0-1046,0-1046,109.976532,94.7473679,
0,597,0-597,Hgb,9.98481274,0-1047,0-1048,0-1048,39.770813,228.932312,
0,598,0-598,O2Sat,99.0769196,0-1049,0-1050,0-1050,40.1711082,65.1386261,
0,599,0-599,HospAdmTime,-0.0199999996,0-1051,0-1052,0-1052,37.8562317,116.165886,
0,600,0-600,Fibrinogen,346.559998,0-1053,0-1054,0-1054,41.0490494,19.0896835,
0,601,0-601,Chloride,105.73333,0-1055,0-1056,0-1056,161.345444,1693.42236,
0,602,0-602,SBP,90.0,0-1057,0-1058,0-1058,72.4153442,267.326202,
0,603,0-603,AST,146.057144,0-1059,0-1060,0-1060,24.1087608,14.3695784,
0,604,0-604,Leaf,,,,,-0.189041093,17.25,
0,605,0-605,Leaf,,,,,-0.166666672,5.0,
0,606,0-606,SaO2,92.3000031,0-1061,0-1062,0-1062,52.8495789,120.625153,
0,607,0-607,Bilirubin_direct,2.94000006,0-1063,0-1064,0-1064,24.9457092,63.3288422,
0,608,0-608,PaCO2,43.0017586,0-1065,0-1066,0-1066,43.561615,377.378082,
0,609,0-609,HospAdmTime,-0.0500000007,0-1067,0-1068,0-1068,55.3163986,202.587051,
0,610,0-610,SOFA,5.0,0-1069,0-1070,0-1070,49.4868851,214.834412,
0,611,0-611,TroponinI,18.6244202,0-1071,0-1072,0-1072,41.1396484,1250.19958,
0,612,0-612,Fibrinogen,272.872742,0-1073,0-1074,0-1074,63.5912704,318.611664,
0,613,0-613,TroponinI,7.12344837,0-1075,0-1076,0-1076,68.4028015,20.1494732,
0,614,0-614,MAP,64.8349991,0-1077,0-1078,0-1078,21.6690674,162.223038,
0,615,0-615,ICULOS,8.0,0-1079,0-1080,0-1080,17.5181923,8.58968353,
0,616,0-616,Leaf,,,,,-0.172413796,6.25,
0,617,0-617,Leaf,,,,,-0.166666672,5.0,
0,618,0-618,Alkalinephos,104.989365,0-1081,0-1082,0-1082,10.0349236,19.7092628,
0,619,0-619,HospAdmTime,-4.28000021,0-1083,0-1084,0-1084,2.16151428,85.2664185,
0,620,0-620,HR,109.0,0-1085,0-1086,0-1086,10.5703802,4.02989483,
0,621,0-621,SBP,124.0,0-1087,0-1088,0-1088,84.2512512,342.560089,
0,622,0-622,HR,95.0,0-1089,0-1090,0-1090,16.7349854,102.445786,
0,623,0-623,HR,113.0,0-1091,0-1092,0-1092,141.764282,328.084412,
0,624,0-624,AST,164.018982,0-1093,0-1094,0-1094,96.7321167,1995.66736,
0,625,0-625,FiO2,0.540000021,0-1095,0-1096,0-1096,72.9964218,66.0082092,
0,626,0-626,Lactate,2.20254993,0-1097,0-1098,0-1098,24.889267,88.4566269,
0,627,0-627,ICULOS,16.0,0-1099,0-1100,0-1100,47.2512016,42.8695793,
0,628,0-628,ICULOS,19.0,0-1101,0-1102,0-1102,47.3527565,116.366943,
0,629,0-629,SBP,119.0,0-1103,0-1104,0-1104,28.4645538,147.55452,
0,630,0-630,SaO2,88.7910233,0-1105,0-1106,0-1106,19.9475098,92.4158859,
0,631,0-631,Leaf,,,,,0.17106922,9.36957836,
0,632,0-632,Bilirubin_total,1.85487807,0-1107,0-1108,0-1108,23.0184708,19.8396835,
0,633,0-633,BUN,18.6365547,0-1109,0-1110,0-1110,58.033493,90.4293671,
0,634,0-634,SBP,135.5,0-1111,0-1112,0-1112,78.0384369,213.073563,
0,635,0-635,ICULOS,44.0,0-1113,0-1114,0-1114,108.34436,417.791046,
0,636,0-636,HR,104.0,0-1115,0-1116,0-1116,118.035645,1119.52759,
0,637,0-637,Bilirubin_direct,2.00961542,0-1117,0-1118,0-1118,177.306915,1165.64185,
0,638,0-638,HospAdmTime,-180.570007,0-1119,0-1120,0-1120,80.6949692,514.027588,
0,639,0-639,O2Sat,92.25,0-1121,0-1122,0-1122,114.370644,719.220703,
0,640,0-640,Calcium,7.54006195,0-1123,0-1124,0-1124,99.9437256,685.136292,
0,641,0-641,Phosphate,3.51863003,0-1125,0-1126,0-1126,102.83812,1602.86816,
0,642,0-642,ICULOS,49.0,0-1127,0-1128,0-1128,31.9161682,214.712204,
0,643,0-643,Leaf,,,,,-0.195854932,47.25,
0,644,0-644,ICULOS,33.0,0-1129,0-1130,0-1130,54.2711372,106.948418,
0,645,0-645,ICULOS,29.0,0-1131,0-1132,0-1132,119.219864,475.80188,
0,646,0-646,DBP,107.0,0-1133,0-1134,0-1134,29.6545715,86.029892,
0,647,0-647,Bilirubin_direct,1.57615387,0-1135,0-1136,0-1136,71.1168137,102.597893,
0,648,0-648,AST,168.291428,0-1137,0-1138,0-1138,63.991188,115.135994,
0,649,0-649,Lactate,2.7022624,0-1139,0-1140,0-1140,31.5134125,116.709259,
0,650,0-650,O2Sat,98.772728,0-1141,0-1142,0-1142,62.3545876,162.307159,
0,651,0-651,pH,7.30999994,0-1143,0-1144,0-1144,28.1627083,20.5298939,
0,652,0-652,Hgb,10.0138664,0-1145,0-1146,0-1146,38.2304764,90.7772598,
0,653,0-653,FiO2,0.538508654,0-1147,0-1148,0-1148,29.9339142,165.834412,
0,654,0-654,O2Sat,95.0769196,0-1149,0-1150,0-1150,25.4344101,26.6494732,
0,655,0-655,PaCO2,42.6332054,0-1151,0-1152,0-1152,70.3961945,100.608734,
0,656,0-656,SaO2,96.1743469,0-1153,0-1154,0-1154,39.5094566,210.214828,
0,657,0-657,Potassium,4.00234604,0-1155,0-1156,0-1156,19.8423729,7.52989483,
0,658,0-658,Leaf,,,,,0.133991107,5.05978918,
0,659,0-659,Phosphate,3.9981482,0-1157,0-1158,0-1158,59.6879349,39.5597878,
0,660,0-660,DBP,63.4600334,0-1159,0-1160,0-1160,50.3968086,69.7283173,
0,661,0-661,AST,255.713455,0-1161,0-1162,0-1162,58.3682861,949.748291,
0,662,0-662,HCO3,24.4755154,0-1163,0-1164,0-1164,66.4130249,283.193146,
0,663,0-663,O2Sat,97.0500031,0-1165,0-1166,0-1166,115.885132,155.567993,
0,664,0-664,ICULOS,137.0,0-1167,0-1168,0-1168,86.7362747,242.883362,
0,665,0-665,BUN,11.0,0-1169,0-1170,0-1170,29.9882202,75.0597916,
